year,epi_week,temp_max_mean,temp_min_mean,temp_mean,precipitation,humidity_mean,heat_index_mean,n_dias,fecha_inicio,temp_mean_anomaly,precipitation_anomaly,humidity_mean_anomaly
2022,14,25.585714285714285,15.114285714285716,19.985714285714288,0.0,57.57142857142857,19.985714285714288,7,2022-04-04,1.196428571428573,-8.0,-8.42857142857143
2022,15,21.0,12.885714285714286,16.842857142857145,14.1,61.42857142857143,16.842857142857145,7,2022-04-11,-1.1821428571428534,-7.125000000000002,-8.089285714285708
2022,16,23.114285714285717,14.357142857142858,18.428571428571427,1.9000000000000001,55.92857142857143,18.428571428571427,7,2022-04-18,1.0071428571428562,-16.35,-11.035714285714292
2022,17,18.0,11.328571428571427,14.442857142857141,44.6,65.78571428571429,14.442857142857141,7,2022-04-25,-2.7892857142857164,17.6,-3.732142857142847
2022,18,19.52857142857143,10.971428571428572,14.785714285714286,0.0,69.14285714285714,14.785714285714286,7,2022-05-02,-0.9964285714285719,-9.35,-0.5714285714285694
2022,19,17.657142857142855,11.142857142857142,14.157142857142857,0.0,62.42857142857143,14.157142857142857,7,2022-05-09,-1.1678571428571427,-9.275,-9.232142857142861
2022,20,16.857142857142858,9.257142857142856,12.671428571428573,0.2,60.57142857142857,12.671428571428573,7,2022-05-16,-1.685714285714285,-26.55,-9.607142857142861
2022,21,15.014285714285714,8.885714285714284,11.771428571428572,23.400000000000002,71.92857142857143,11.771428571428572,7,2022-05-23,-0.9464285714285712,-9.525000000000002,-2.482142857142847
2022,22,12.157142857142857,5.971428571428571,8.757142857142856,0.0,63.42857142857143,8.757142857142856,7,2022-05-30,-3.2821428571428566,-5.9,-8.32142857142857
2022,23,14.9,7.3999999999999995,10.728571428571428,0.0,56.0,10.728571428571428,7,2022-06-06,-1.9714285714285715,-1.575,-12.839285714285722
2022,24,15.299999999999999,8.328571428571427,11.414285714285715,0.0,60.714285714285715,11.414285714285715,7,2022-06-13,-0.22857142857142776,-5.475,-8.660714285714285
2022,25,11.200000000000001,6.571428571428571,8.957142857142857,0.6,65.28571428571429,8.957142857142857,7,2022-06-20,-2.317857142857143,-1.5999999999999996,-11.375
2022,26,14.171428571428573,8.385714285714286,10.914285714285715,5.699999999999999,62.642857142857146,10.914285714285715,7,2022-06-27,1.25,3.8749999999999996,-2.374999999999993
2022,27,15.1,9.571428571428571,12.214285714285714,10.3,74.28571428571429,12.214285714285714,7,2022-07-04,1.875,2.1000000000000014,3.785714285714292
2022,28,13.5,7.814285714285715,10.442857142857141,0.3,65.71428571428571,10.442857142857141,7,2022-07-11,1.185714285714285,-9.224999999999998,-4.5
2022,29,16.514285714285712,9.357142857142858,12.357142857142858,5.4,75.14285714285714,12.357142857142858,7,2022-07-18,0.4678571428571434,-4.225,0.1964285714285694
2022,30,17.7,11.37142857142857,14.071428571428571,7.0,75.85714285714286,14.071428571428571,7,2022-07-25,1.8428571428571416,3.2750000000000004,1.375
2022,31,15.542857142857143,9.128571428571428,12.057142857142859,0.0,66.92857142857143,12.057142857142859,7,2022-08-01,-1.7571428571428562,-12.100000000000001,-0.5
